Genotype,Envir,Management,Row,Position,Color_over,R,P,Color_over_spats_residuals,Color_over_spats_geno_pred_values,Color_over_spats_adj_pheno
12_I049,POL_2023_1,1,5,65,3,5,65,0.0128464810584026,2.96143818783152,2.97428466888992
12_I049,POL_2023_1,1,6,9,3,6,9,0.0217574294599925,2.96143818783152,2.98319561729151
12_I056,POL_2023_1,1,6,14,5,6,14,0.0608449218968596,4.9375418010831,4.99838672297996
12_I056,POL_2023_1,1,2,77,5,2,77,0.0330191911053541,4.9375418010831,4.97056099218846
12_I062,POL_2023_1,1,8,83,2,8,83,0.00446314741581655,1.95635773962644,1.96082088704225
12_I064,POL_2023_1,1,3,17,1,3,17,0.0184523774829053,1.01295400425421,1.03140638173711
12_I064,POL_2023_1,1,4,85,1,4,85,-0.0422804067074487,1.01295400425421,0.970673597546756
12_J001,POL_2023_1,1,9,78,3,9,78,0.0332680165407258,2.91689117642176,2.95015919296248
12_J004,POL_2023_1,1,7,108,1,7,108,0.0114480502227482,1.01552310839863,1.02697115862138
12_J004,POL_2023_1,1,10,51,1,10,51,-0.0351990361026093,1.01552310839863,0.980324072296024
12_J011,POL_2023_1,1,1,98,5,1,98,0.0243022573860561,4.97384828662436,4.99815054401041
12_J011,POL_2023_1,1,3,25,5,3,25,0.0706506293374423,4.97384828662436,5.0444989159618
12_J013,POL_2023_1,1,9,34,2,9,34,-0.00299967751535046,2.01084103459301,2.00784135707766
12_J013,POL_2023_1,1,8,106,2,8,106,0.00909669223957277,2.01084103459301,2.01993772683258
12_J019,POL_2023_1,1,4,24,2,4,24,0.00666521953610499,2.02978851595105,2.03645373548715
12_J028,POL_2023_1,1,5,111,2,5,111,0.023586711942444,2.01371889268123,2.03730560462368
12_J028,POL_2023_1,1,9,22,2,9,22,-0.0174033948341412,2.01371889268123,1.99631549784709
12_J031,POL_2023_1,1,6,99,0,6,99,-0.0526605278561113,0.0514992279146938,-0.00116129994141755
12_K001,POL_2023_1,1,7,99,0,7,99,-0.0526815105230615,0.0507995353345527,-0.00188197518850879
12_K010,POL_2023_1,1,7,90,0,7,90,-0.0108977008165305,-0.0159200042310292,-0.0268177050475598
12_K010,POL_2023_1,1,8,2,0,8,2,-0.0437846225170358,-0.0159200042310292,-0.0597046267480651
12_K016,POL_2023_1,1,11,84,0,11,84,-0.0539393445786206,0.00885552708146808,-0.0450838174971526
12_K018,POL_2023_1,1,4,86,0,4,86,-0.0438260596487029,0.0151210680155243,-0.0287049916331786
12_K018,POL_2023_1,1,9,38,0,9,38,-0.00992539132862336,0.0151210680155243,0.0051956766869009
12_K023,POL_2023_1,1,2,60,1,2,60,-0.0261807434272501,1.02280194624139,0.996621202814137
12_K023,POL_2023_1,1,11,108,1,11,108,0.00441564767266678,1.02280194624139,1.02721759391405
12_K023,POL_2023_1,1,6,40,1,6,40,-0.0017676093623098,1.02280194624139,1.02103433687908
12_K024,POL_2023_1,1,4,102,0,4,102,-0.00348157909629121,0.0108761146994634,0.00739453560317216
12_K024,POL_2023_1,1,6,3,0,6,3,-0.0503971712753386,0.0108761146994634,-0.0395210565758752
12_K044,POL_2023_1,1,7,8,0,7,8,-0.0535913138353733,0.0204610360137376,-0.0331302778216356
12_K049,POL_2023_1,1,8,37,0,8,37,-0.0149620798509849,0.0266021745488207,0.0116400946978358
12_K049,POL_2023_1,1,5,95,0,5,95,-0.0384450710130631,0.0266021745488207,-0.0118428964642424
12_L005,POL_2023_1,1,3,100,1,3,100,-0.00284549927668021,1.0086891838511,1.00584368457442
12_L005,POL_2023_1,1,3,94,1,3,94,-0.021110425124484,1.0086891838511,0.987578758726615
12_L013,POL_2023_1,1,8,96,0,8,96,-0.0322473281614816,0.0206375815619058,-0.0116097465995758
12_L013,POL_2023_1,1,8,47,0,8,47,-0.0213386913538662,0.0206375815619058,-0.000701109791960398
12_L018,POL_2023_1,1,8,4,0,8,4,-0.0541433582128453,0.0020524440198344,-0.0520909141930109
12_L021,POL_2023_1,1,9,4,0,9,4,-0.0544038863164605,-0.00663518284146591,-0.0610390691579264
12_N021,POL_2023_1,1,9,95,1,9,95,-0.0239803188604708,1.00787572090033,0.983895402039854
12_N034,POL_2023_1,1,8,30,0,8,30,-0.0522021757462184,0.0667835371566303,0.0145813614104119
12_N041,POL_2023_1,1,11,80,0,11,80,-0.0701537562281635,0.0133039571015336,-0.0568497991266299
12_N041,POL_2023_1,1,3,35,0,3,35,0.0397657157895087,0.0133039571015336,0.0530696728910424
12_N041,POL_2023_1,1,1,94,0,1,94,-0.0234179028031351,0.0133039571015336,-0.0101139457016014
12_N046,POL_2023_1,1,8,39,5,8,39,0.0483828674234896,4.96164638995143,5.01002925737492
12_N046,POL_2023_1,1,3,102,5,3,102,0.0462041038375487,4.96164638995143,5.00785049378898
12_N052,POL_2023_1,1,11,86,3,11,86,0.0335075689468751,2.92487934310897,2.95838691205585
12_N054,POL_2023_1,1,2,26,0,2,26,-0.0511095592000661,0.103218166372416,0.05210860717235
12_N057,POL_2023_1,1,2,48,1,2,48,-0.0227349511434085,1.04940402391597,1.02666907277256
12_N062,POL_2023_1,1,4,78,5,4,78,0.0918679145770263,4.87097613381492,4.96284404839194
12_N063,POL_2023_1,1,5,33,5,5,33,0.0939170460970056,4.93930691958576,5.03322396568277
12_O011,POL_2023_1,1,6,64,2,6,64,0.00478610811010816,1.96712725724842,1.97191336535853
12_O014,POL_2023_1,1,7,66,2,7,66,0.0045795946608489,1.96024081481042,1.96482040947127
12_O017,POL_2023_1,1,6,31,1,6,31,0.0151692482501029,1.01539260585175,1.03056185410185
12_O017,POL_2023_1,1,1,85,1,1,85,-0.0389241476936566,1.01539260585175,0.976468458158093
12_O026,POL_2023_1,1,9,98,3,9,98,0.0193116273637535,2.97240022395693,2.99171185132068
12_O026,POL_2023_1,1,4,59,3,4,59,0.0156210171724629,2.97240022395693,2.98802124112939
12_O056,POL_2023_1,1,8,65,5,8,65,0.0148738089135101,4.94841778329987,4.96329159221338
12_O056,POL_2023_1,1,3,16,5,3,16,0.0793164574867626,4.94841778329987,5.02773424078663
12_O061,POL_2023_1,1,2,93,3,2,93,0.0357978468494506,2.95117005503646,2.98696790188591
12_O061,POL_2023_1,1,9,8,3,9,8,-0.00150186129232299,2.95117005503646,2.94966819374414
12_P001,POL_2023_1,1,6,30,0,6,30,-0.0518122568276462,0.0797858583024693,0.0279736014748232
12_P002,POL_2023_1,1,3,103,0,3,103,-0.0399387600912234,0.0517217933578698,0.0117830332666464
12_P002,POL_2023_1,1,1,45,0,1,45,-0.0127150933814487,0.0517217933578698,0.039006699976421
12_P003,POL_2023_1,1,8,64,2,8,64,-0.00695270374962398,1.97136426262,1.96441155887038
12_P003,POL_2023_1,1,7,56,2,7,56,0.0118658729078343,1.97136426262,1.98323013552784
12_P018,POL_2023_1,1,7,109,1,7,109,0.00188098264247349,1.02978734140507,1.03166832404754
12_P018,POL_2023_1,1,2,5,1,2,5,-0.0252042068753355,1.02978734140507,1.00458313452973
12_P025,POL_2023_1,1,1,67,1,1,67,-0.0223856431408824,1.00722680565683,0.984841162515952
12_P025,POL_2023_1,1,8,23,1,8,23,-0.00161413565502477,1.00722680565683,1.00561267000181
12_P027,POL_2023_1,1,2,28,0,2,28,0.0272813882869567,0.0261321567263524,0.0534135450133091
12_P027,POL_2023_1,1,10,73,0,10,73,-0.0807026342374824,0.0261321567263524,-0.0545704775111301
12_P029,POL_2023_1,1,10,19,0,10,19,-0.0124105606542291,-0.00399836049100255,-0.0164089211452317
12_P029,POL_2023_1,1,10,66,0,10,66,-0.0419142515563217,-0.00399836049100255,-0.0459126120473243
12_P034,POL_2023_1,1,4,33,1,4,33,-0.00873274617005149,1.04838689703417,1.03965415086412
12_P034,POL_2023_1,1,11,110,1,11,110,-0.0140327069898336,1.04838689703417,1.03435419004433
12_P055,POL_2023_1,1,10,81,1,10,81,-0.0249680232021479,0.976156873143547,0.951188849941399
12_P055,POL_2023_1,1,10,53,1,10,53,3.65065765338679e-05,0.976156873143547,0.976193379720081
12_P056,POL_2023_1,1,9,40,2,9,40,0.00570706263697196,1.99783760739732,2.00354467003429
1218,POL_2023_1,1,8,5,2,8,5,0.00418935652299135,1.94722784890869,1.95141720543168
1236,POL_2023_1,1,1,74,2,1,74,-0.0169620496460383,1.99297765078504,1.976015601139
1236,POL_2023_1,1,9,35,2,9,35,0.0225233699186025,1.99297765078504,2.01550102070364
13_10,POL_2023_1,1,3,33,1,3,33,0.0260353880161403,1.02005155192641,1.04608693994255
13_10,POL_2023_1,1,7,88,1,7,88,-0.0496505730814127,1.02005155192641,0.970400978844998
13_109,POL_2023_1,1,10,3,2,10,3,-0.0620788031612762,1.98641638252322,1.92433757936194
13_109,POL_2023_1,1,7,115,2,7,115,0.0674433614406238,1.98641638252322,2.05385974396384
13_139,POL_2023_1,1,3,99,4,3,99,0.063863163253437,3.93712359941187,4.00098676266531
13_32,POL_2023_1,1,5,59,2,5,59,-0.0153948753289641,1.99923803969073,1.98384316436176
13_32,POL_2023_1,1,4,106,2,4,106,0.021143934701694,1.99923803969073,2.02038197439242
13_35,POL_2023_1,1,6,102,1,6,102,-0.0267029109244106,1.03318498000923,1.00648206908482
13_35,POL_2023_1,1,3,20,1,3,20,0.00348157646609903,1.03318498000923,1.03666655647533
13_38,POL_2023_1,1,2,68,2,2,68,-0.0332050702384272,2.01305923825862,1.97985416802019
13_38,POL_2023_1,1,1,19,2,1,19,0.0393686053604077,2.01305923825862,2.05242784361903
130,POL_2023_1,1,7,114,1,7,114,-0.0220407538722569,1.07255287724979,1.05051212337753
131,POL_2023_1,1,3,107,0,3,107,-0.0518892523221839,0.0772183497793848,0.0253290974572009
133,POL_2023_1,1,9,63,0,9,63,-0.0537219106863098,0.0161061249908498,-0.03761578569546
135,POL_2023_1,1,8,108,0,8,108,0.026386288622964,0.000647565267217543,0.0270338538901816
135,POL_2023_1,1,6,59,0,6,59,-0.020988657796935,0.000647565267217543,-0.0203410925297174
135,POL_2023_1,1,10,7,0,10,7,-0.0595831191168633,0.000647565267217543,-0.0589355538496457
1377,POL_2023_1,1,5,113,4,5,113,0.0422496970192503,3.99963247750999,4.04188217452924
1377,POL_2023_1,1,6,25,4,6,25,0.0234880080083606,3.99963247750999,4.02312048551835
140,POL_2023_1,1,9,111,2,9,111,0.00672736666704932,2.0318608877093,2.03858825437634
141,POL_2023_1,1,2,53,2,2,53,0.00600625999268334,2.00781470755753,2.01382096755021
1446,POL_2023_1,1,3,10,0,3,10,-0.0460957780910749,0.0574799911253479,0.011384213034273
1446,POL_2023_1,1,8,114,0,8,114,-0.00638539619445762,0.0574799911253479,0.0510945949308902
1448,POL_2023_1,1,5,52,2,5,52,0.0158591499543868,1.98561053184697,2.00146968180135
1448,POL_2023_1,1,1,84,2,1,84,-0.0105187578543444,1.98561053184697,1.97509177399262
1478,POL_2023_1,1,1,1,4,1,1,0.0539545086613518,3.94662481756975,4.0005793262311
1478,POL_2023_1,1,8,82,4,8,82,0.0101935810038878,3.94662481756975,3.95681839857364
149,POL_2023_1,1,2,35,0,2,35,-0.0183122457164982,0.0776495238881478,0.0593372781716496
149,POL_2023_1,1,10,112,0,10,112,-0.0335640763803591,0.0776495238881478,0.0440854475077887
15,POL_2023_1,1,6,26,2,6,26,0.0445518520400474,1.97939093653915,2.0239427885792
15,POL_2023_1,1,9,77,2,9,77,-0.0271987686625419,1.97939093653915,1.95219216787661
15,POL_2023_1,1,11,90,2,11,90,-0.0121992070425478,1.97939093653915,1.96719172949661
152,POL_2023_1,1,7,5,0,7,5,-0.0617586307079807,0.0220354933456244,-0.0397231373623563
152,POL_2023_1,1,10,108,0,10,108,0.00511763788705392,0.0220354933456244,0.0271531312326783
152,POL_2023_1,1,11,107,0,11,107,0.00309689445526625,0.0220354933456244,0.0251323878008906
163,POL_2023_1,1,9,62,1,9,62,-0.0253156478985623,0.988107218874277,0.962791570975715
163,POL_2023_1,1,10,47,1,10,47,0.000742503122987404,0.988107218874277,0.988849721997265
167,POL_2023_1,1,4,61,1,4,61,-0.0239320658948363,1.00948477479735,0.985552708902517
170,POL_2023_1,1,11,70,0,11,70,-0.0577407015627673,0.00578299184565778,-0.0519577097171095
170,POL_2023_1,1,2,42,0,2,42,0.0338276980959863,0.00578299184565778,0.0396106899416441
170,POL_2023_1,1,5,64,0,5,64,-0.0301184815537624,0.00578299184565778,-0.0243354897081047
173,POL_2023_1,1,8,93,0,8,93,-0.0532224210425128,0.0327622153941551,-0.0204602056483577
1870,POL_2023_1,1,1,16,1,1,16,-0.00308742485972213,1.04664247978317,1.04355505492345
1870,POL_2023_1,1,6,108,1,6,108,-0.0197303405973621,1.04664247978317,1.02691213918581
1872,POL_2023_1,1,1,9,2,1,9,0.0133479463596222,2.01241812121974,2.02576606757936
1872,POL_2023_1,1,4,100,2,4,100,-0.00720363731733364,2.01241812121974,2.0052144839024
1887,POL_2023_1,1,5,104,1,5,104,-0.023114500028228,1.03674750417317,1.01363300414494
1889,POL_2023_1,1,2,43,0,2,43,0.0117774233396865,0.0261607391684178,0.0379381625081043
1889,POL_2023_1,1,7,70,0,7,70,-0.0651978121482635,0.0261607391684178,-0.0390370729798457
1893,POL_2023_1,1,2,83,1,2,83,-0.0242845390530599,0.997731128128062,0.973446589075002
1900,POL_2023_1,1,10,43,2,10,43,0.0152820613179434,1.97809856082091,1.99338062213885
1900,POL_2023_1,1,3,77,2,3,77,-0.0101669412740164,1.97809856082091,1.96793161954689
1910,POL_2023_1,1,5,78,2,5,78,0.00444832471874901,1.95586345874303,1.96031178346178
192,POL_2023_1,1,4,36,0,4,36,0.00949843390942396,0.0283576018752405,0.0378560357846645
192,POL_2023_1,1,9,61,0,9,61,-0.0628529423016302,0.0283576018752405,-0.0344953404263897
1935,POL_2023_1,1,4,110,2,4,110,0.0542162336326872,1.97849265478113,2.03270888841382
1935,POL_2023_1,1,9,9,2,9,9,-0.0208421906418019,1.97849265478113,1.95765046413933
1935,POL_2023_1,1,11,82,2,11,82,-0.0282471046962787,1.97849265478113,1.95024555008485
1951,POL_2023_1,1,11,93,3,11,93,0.0340152983384776,2.94181019793634,2.97582549627482
1952,POL_2023_1,1,5,7,0,5,7,-0.0530777549955648,0.0375862808901419,-0.0154914741054229
1962,POL_2023_1,1,9,47,2,9,47,0.0164674083816625,1.97760803016817,1.99407543854984
1962,POL_2023_1,1,6,68,2,6,68,-0.0113669985713565,1.97760803016817,1.96624103159682
197,POL_2023_1,1,10,90,3,10,90,0.0338074415846563,2.93487896137205,2.96868640295671
1988,POL_2023_1,1,6,1,2,6,1,0.00428037953532234,1.95026312209408,1.9545435016294
1989,POL_2023_1,1,8,94,2,8,94,-0.0254229263987704,2.00725023944011,1.98182731304134
1989,POL_2023_1,1,1,41,2,1,41,0.0314122588909371,2.00725023944011,2.03866249833104
1991,POL_2023_1,1,9,106,2,9,106,0.0151779519357593,2.00464734632135,2.01982529825711
1991,POL_2023_1,1,2,41,2,2,41,0.028273719474746,2.00464734632135,2.0329210657961
1991,POL_2023_1,1,9,59,2,9,59,-0.0375403955405869,2.00464734632135,1.96710695078076
2,POL_2023_1,1,1,3,0,1,3,-0.0214942363827606,0.02714265965884,0.00564842327607942
2,POL_2023_1,1,11,99,0,11,99,-0.0318967061929944,0.02714265965884,-0.00475404653415438
200,POL_2023_1,1,10,60,2,10,60,0.00469582260959811,1.95914875445408,1.96384457706368
200,POL_2023_1,1,10,12,2,10,12,-0.000148977100872472,1.95914875445408,1.95899977735321
2003,POL_2023_1,1,3,38,2,3,38,0.00680355697262924,2.0344015462261,2.04120510319873
2013,POL_2023_1,1,2,14,1,2,14,0.00139278890988304,1.02931807649366,1.03071086540354
2013,POL_2023_1,1,5,100,1,5,100,-0.0247300856506263,1.02931807649366,1.00458799084304
2026,POL_2023_1,1,4,71,0,4,71,-0.0535163915490261,0.0229594108851727,-0.0305569806638533
203,POL_2023_1,1,11,88,1,11,88,-0.0355970648245432,0.999314479671819,0.963717414847276
203,POL_2023_1,1,6,103,1,6,103,0.0113600079644515,0.999314479671819,1.01067448763627
2046,POL_2023_1,1,8,105,1,8,105,-0.00511655497177155,1.01866509706327,1.0135485420915
2046,POL_2023_1,1,7,17,1,7,17,-0.0185402076683656,1.01866509706327,1.0001248893949
2050,POL_2023_1,1,3,42,1,3,42,-0.0225229800524069,1.05647245806355,1.03394947801114
2055,POL_2023_1,1,1,61,2,1,61,0.00498595492863596,1.99259829386431,1.99758424879295
2055,POL_2023_1,1,10,24,2,10,24,0.000563989033605106,1.99259829386431,1.99316228289792
206,POL_2023_1,1,7,53,1,7,53,-0.00205232004366129,0.992357230127169,0.990304910083507
206,POL_2023_1,1,2,82,1,2,82,-0.0223933736581354,0.992357230127169,0.969963856469033
2071,POL_2023_1,1,8,88,1,8,88,-0.0301157634809783,0.998846812451668,0.96873104897069
2071,POL_2023_1,1,5,51,1,5,51,0.00586468202522095,0.998846812451668,1.00471149447689
216,POL_2023_1,1,2,118,2,2,118,0.00715192244146401,2.05459433105643,2.06174625349789
216,POL_2023_1,1,6,116,2,6,116,0.000257184012343537,2.05459433105643,2.05485151506877
236,POL_2023_1,1,8,107,3,8,107,0.0354530992458217,2.98975542000876,3.02520851925458
238,POL_2023_1,1,9,12,2,9,12,0.00465054767528028,1.96260682947649,1.96725737715177
241,POL_2023_1,1,4,81,0,4,81,-0.0536499834159946,0.0185046274056757,-0.0351453560103189
2410,POL_2023_1,1,8,79,0,8,79,-0.0539149486054189,0.00966904051497219,-0.0442459080904467
2422,POL_2023_1,1,10,83,5,10,83,0.0916863770777523,4.8649225448426,4.95660892192036
2443,POL_2023_1,1,2,80,0,2,80,-0.053662412271527,0.0180901720832787,-0.0355722401882483
249,POL_2023_1,1,1,26,2,1,26,-0.444496854216975,2.50364633599927,2.0591494817823
249,POL_2023_1,1,2,81,3,2,81,0.465766189148529,2.50364633599927,2.9694125251478
249,POL_2023_1,1,8,100,2,8,100,-0.500955225136663,2.50364633599927,2.00269111086261
249,POL_2023_1,1,7,41,3,7,41,0.500561351641637,2.50364633599927,3.00420768764091
25,POL_2023_1,1,4,105,1,4,105,0.725638483797277,0.288700824603005,1.01433930840028
25,POL_2023_1,1,6,112,0,6,112,-0.24624241638643,0.288700824603005,0.0424584082165759
25,POL_2023_1,1,9,118,0,9,118,-0.220461601613315,0.288700824603005,0.0682392229896903
25,POL_2023_1,1,2,91,0,2,91,-0.304481695264342,0.288700824603005,-0.0157808706613368
26,POL_2023_1,1,8,15,1,8,15,-0.0148993954516314,1.00035959143876,0.985460195987126
26,POL_2023_1,1,7,113,1,7,113,0.0425084568807188,1.00035959143876,1.04286804831948
26,POL_2023_1,1,11,76,1,11,76,-0.0518147770505422,1.00035959143876,0.948544814388215
261,POL_2023_1,1,8,43,2,8,43,0.0235169287311463,1.98100589518376,2.0045228239149
261,POL_2023_1,1,5,77,2,5,77,-0.0183146223565669,1.98100589518376,1.96269127282719
262,POL_2023_1,1,9,83,3,9,83,0.0335171516042165,2.92519888848678,2.958716040091
2625,POL_2023_1,1,7,78,0,7,78,-0.0539301084549497,0.00916351687212869,-0.044766591582821
2651,POL_2023_1,1,3,27,2,3,27,0.00484836877484574,2.04168426913737,2.04653263791222
2651,POL_2023_1,1,9,113,2,9,113,0.00217358546777247,2.04168426913737,2.04385785460514
2652,POL_2023_1,1,7,16,2,7,16,0.00549049059070539,1.99061574879371,1.99610623938442
267,POL_2023_1,1,8,16,2,8,16,0.00526027811712782,1.98293903353151,1.98819931164863
2670,POL_2023_1,1,3,84,4,3,84,0.0629916093460365,3.90806057307424,3.97105218242027
2671,POL_2023_1,1,10,87,1,10,87,-0.00804015595980112,0.969979767677501,0.9619396117177
2671,POL_2023_1,1,8,6,1,8,6,-0.0170766022281654,0.969979767677501,0.952903165449335
270,POL_2023_1,1,5,56,4,5,56,0.0386518402160214,3.95346818717105,3.99212002738708
270,POL_2023_1,1,3,90,4,3,90,0.0257014712126549,3.95346818717105,3.97916965838371
2720,POL_2023_1,1,2,16,3,2,16,0.0357570436533652,2.99989081639279,3.03564786004616
2722,POL_2023_1,1,10,63,3,10,63,0.00387117861019748,2.95467340189803,2.95854458050823
2722,POL_2023_1,1,9,51,3,9,51,0.030529866743894,2.95467340189803,2.98520326864192
2732,POL_2023_1,1,7,40,1,7,40,-0.0230688011510496,1.0382713888804,1.01520258772935
2784,POL_2023_1,1,10,104,3,10,104,0.035074410081553,2.97712756869464,3.01220197877619
2796,POL_2023_1,1,11,83,3,11,83,-0.0213146406335638,2.9758225497993,2.95450790916574
2796,POL_2023_1,1,8,110,3,8,110,0.0578281562397756,2.9758225497993,3.03365070603908
2796,POL_2023_1,1,9,56,3,9,56,-0.00147824096444582,2.9758225497993,2.97434430883486
2802,POL_2023_1,1,5,85,2,5,85,-0.0178063449191588,1.98655405519446,1.9687477102753
2802,POL_2023_1,1,9,29,2,9,29,0.0231750317828199,1.98655405519446,2.00972908697728
2809,POL_2023_1,1,10,96,0,10,96,-0.0530217955193633,0.0394523177662267,-0.0135694777531366
2810,POL_2023_1,1,4,14,2,4,14,0.00602734318179099,2.00851775217141,2.0145450953532
2813,POL_2023_1,1,7,26,1,7,26,-0.0230194274878033,1.03991781380393,1.01689838631613
2817,POL_2023_1,1,7,112,1,7,112,-0.00142084247891039,1.04428479342026,1.04286395094135
2817,POL_2023_1,1,4,45,1,4,45,-0.0214676262400437,1.04428479342026,1.02281716718022
2820,POL_2023_1,1,8,25,2,8,25,0.00586188033822932,2.00300019216801,2.00886207250624
2827,POL_2023_1,1,2,73,2,2,73,0.00470702623856667,1.96449017594352,1.96919720218209
2831,POL_2023_1,1,10,86,2,10,86,-0.0229179390146133,1.98314600134409,1.96022806232948
2831,POL_2023_1,1,7,42,2,7,42,0.0281844237670661,1.98314600134409,2.01133042511116
2836,POL_2023_1,1,4,17,1,4,17,-0.0228246742848963,1.04641209650681,1.02358742222191
2847,POL_2023_1,1,10,93,0,10,93,-0.0389668895324363,0.0160272044816605,-0.0229396850507758
2847,POL_2023_1,1,3,8,0,3,8,-0.0147573878543456,0.0160272044816605,0.00126981662731494
2848,POL_2023_1,1,9,75,1,9,75,-0.0248883819863475,0.977595250215208,0.952706868228861
2849,POL_2023_1,1,4,51,0,4,51,-0.0493578748767359,0.0589403871767793,0.00958251230004336
2849,POL_2023_1,1,10,115,0,10,115,-0.00307950445536297,0.0589403871767793,0.0558608827214163
2850,POL_2023_1,1,4,112,3,4,112,0.0359314576024521,3.00570686190983,3.04163831951228
2856,POL_2023_1,1,9,100,1,9,100,-0.0234514829156911,1.02551039944503,1.00205891652934
286,POL_2023_1,1,5,84,2,5,84,0.00464376882310336,1.96238078039598,1.96702454921908
2862,POL_2023_1,1,8,17,0,8,17,-0.0251559046634124,0.017460478999807,-0.00769542566360546
2862,POL_2023_1,1,1,65,0,1,65,-0.0285253911015572,0.017460478999807,-0.0110649121017502
2865,POL_2023_1,1,8,98,2,8,98,0.00538599760628999,1.98713130298677,1.99251730059306
2872,POL_2023_1,1,8,101,1,8,101,-0.00772598455552132,1.01070552742658,1.00297954287105
2872,POL_2023_1,1,5,10,1,5,10,-0.0161694729107349,1.01070552742658,0.994536054515841
