Genotype,Envir,Management,Row,Position,Powdery_mildew,R,P,Powdery_mildew_spats_residuals,Powdery_mildew_spats_geno_pred_values,Powdery_mildew_spats_adj_pheno
2050,POL_2023_1,1,3,42,3,3,42,0.0139200371050432,3.20534263729317,3.21926267439821
2055,POL_2023_1,1,10,24,4,10,24,0.958025433957419,3.25803079764292,4.21605623160034
2055,POL_2023_1,1,1,61,3,1,61,-0.875524812491162,3.25803079764292,2.38250598515175
206,POL_2023_1,1,2,82,3,2,82,-0.124519835632047,2.93338550100869,2.80886566537664
206,POL_2023_1,1,7,53,3,7,53,-0.215548180817757,2.93338550100869,2.71783732019093
2061,POL_2023_1,1,8,27,3,8,27,-0.153410682655196,3.07678806348362,2.92337738082842
2071,POL_2023_1,1,5,51,1,5,51,-0.947760019049324,2.18034830833636,1.23258828928704
2071,POL_2023_1,1,8,88,2,8,88,-0.372485144911137,2.18034830833636,1.80786316342523
216,POL_2023_1,1,6,116,5,6,116,0.763874572520756,4.49326074620303,5.25713531872379
216,POL_2023_1,1,2,118,5,2,118,0.926440615451552,4.49326074620303,5.41970136165459
236,POL_2023_1,1,8,107,3,8,107,-0.29058574417812,2.97140106941197,2.68081532523385
238,POL_2023_1,1,6,72,2,6,72,-1.06795616364685,3.30136468881785,2.233408525171
238,POL_2023_1,1,9,12,4,9,12,1.20686155536312,3.30136468881785,4.50822624418097
241,POL_2023_1,1,2,40,3,2,40,-0.277850476744253,3.05056709545578,2.77271661871153
241,POL_2023_1,1,4,81,3,4,81,0.0903097485925106,3.05056709545578,3.14087684404829
2410,POL_2023_1,1,8,79,3,8,79,-0.213546250268089,3.03058792595748,2.81704167568939
2422,POL_2023_1,1,1,29,7,1,29,1.79347837850411,4.03538090837655,5.82885928688066
2422,POL_2023_1,1,10,83,3,10,83,-0.699154142520134,4.03538090837655,3.33622676585642
2443,POL_2023_1,1,2,80,5,2,80,0.910049941133527,3.89380915471113,4.80385909584466
249,POL_2023_1,1,8,100,8,8,100,2.99957769204742,4.74779227669327,7.74736996874069
249,POL_2023_1,1,7,41,4,7,41,-1.00976100997554,4.74779227669327,3.73803126671772
249,POL_2023_1,1,1,26,8,1,26,1.97343214085779,4.74779227669327,6.72122441755105
249,POL_2023_1,1,2,81,3,2,81,-1.94162730382904,4.74779227669327,2.80616497286423
25,POL_2023_1,1,5,26,2,5,26,-0.915252757222498,3.09195407146797,2.17670131424547
25,POL_2023_1,1,6,112,1,6,112,-1.83724553024462,3.09195407146797,1.25470854122336
25,POL_2023_1,1,2,55,4,2,55,0.763048864813869,3.09195407146797,3.85500293628184
25,POL_2023_1,1,2,91,3,2,91,-0.234261286299505,3.09195407146797,2.85769278516847
25,POL_2023_1,1,9,118,2,9,118,-1.10009509661923,3.09195407146797,1.99185897484874
25,POL_2023_1,1,4,105,4,4,105,1.11221810894066,3.09195407146797,4.20417218040863
25,POL_2023_1,1,9,41,5,9,41,2.07791757206525,3.09195407146797,5.16987164353322
26,POL_2023_1,1,8,15,5,8,15,1.43622167920157,3.60934219924168,5.04556387844326
26,POL_2023_1,1,7,113,4,7,113,0.0151244059138556,3.60934219924168,3.62446660515554
26,POL_2023_1,1,11,76,2,11,76,-0.911567375849748,3.60934219924168,2.69777482339193
261,POL_2023_1,1,8,43,8,8,43,2.59614698805143,5.18391134097895,7.78005832903038
261,POL_2023_1,1,5,77,5,5,77,-0.00685903153412149,5.18391134097895,5.17705230944483
262,POL_2023_1,1,9,83,4,9,83,0.634811748100606,3.68235289221398,4.31716464031459
2625,POL_2023_1,1,7,78,6,7,78,1.43520028726025,4.29726453355006,5.73246482081031
2651,POL_2023_1,1,9,113,3,9,113,-0.64164432537638,3.71951561996319,3.07787129458681
2651,POL_2023_1,1,3,27,5,3,27,1.32482826124326,3.71951561996319,5.04434388120646
2652,POL_2023_1,1,7,16,1,7,16,-1.31211471759075,2.18659465729988,0.874479939709132
2653,POL_2023_1,1,4,39,3,4,39,0.0406589492398375,3.22588524571884,3.26654419495867
267,POL_2023_1,1,8,16,2,8,16,-0.654849810285451,2.69154921770381,2.03669940741836
2670,POL_2023_1,1,3,84,2,3,84,-0.673387028869196,2.76715916953999,2.09377214067079
2670,POL_2023_1,1,7,14,3,7,14,0.116953535381059,2.76715916953999,2.88411270492105
2671,POL_2023_1,1,8,6,2,8,6,-0.959219503802056,3.07261042876606,2.113390924964
2671,POL_2023_1,1,11,69,4,11,69,1.52205962550293,3.07261042876606,4.59467005426899
2671,POL_2023_1,1,10,87,2,10,87,-0.721688546503001,3.07261042876606,2.35092188226306
270,POL_2023_1,1,3,90,2,3,90,-0.468078369000298,2.56892677368868,2.10084840468839
270,POL_2023_1,1,5,56,2,5,56,-0.346380712334585,2.56892677368868,2.2225460613541
2720,POL_2023_1,1,4,117,3,4,117,0.676752440224686,2.64787912340606,3.32463156363075
2720,POL_2023_1,1,2,16,2,2,16,-1.38844463343201,2.64787912340606,1.25943448997405
2722,POL_2023_1,1,10,63,4,10,63,0.608459382354979,3.54608453738288,4.15454391973786
2722,POL_2023_1,1,9,51,3,9,51,-0.389832714084676,3.54608453738288,3.1562518232982
2722,POL_2023_1,1,11,100,3,11,100,0.238813857486912,3.54608453738288,3.78489839486979
2732,POL_2023_1,1,7,40,5,7,40,0.874954672241822,3.86684663795647,4.7418013101983
2762,POL_2023_1,1,3,65,2,3,65,-0.58682507550394,2.7438103374843,2.15698526198036
2779,POL_2023_1,1,3,108,4,3,108,1.16662228694962,3.10389597444596,4.27051826139558
2779,POL_2023_1,1,10,17,2,10,17,-0.79560397669201,3.10389597444596,2.30829199775395
2779,POL_2023_1,1,11,111,2,11,111,-0.4891444742986,3.10389597444596,2.61475150014736
2784,POL_2023_1,1,10,104,4,10,104,0.602257529385546,3.65734257899347,4.25960010837902
2785,POL_2023_1,1,1,5,2,1,5,-1.75100333903464,1.84941126526987,0.0984079262352258
2794,POL_2023_1,1,6,33,5,6,33,0.200934764108407,5.03710031038439,5.2380350744928
2794,POL_2023_1,1,9,102,7,9,102,2.19725928816148,5.03710031038439,7.23435959854587
2796,POL_2023_1,1,11,83,3,11,83,0.807036617846553,2.96611289987407,3.77314951772062
2796,POL_2023_1,1,9,56,1,9,56,-1.785013199112,2.96611289987407,1.18109970076207
2796,POL_2023_1,1,8,110,4,8,110,0.680507587516596,2.96611289987407,3.64662048739066
2802,POL_2023_1,1,9,29,3,9,29,0.0805112128793604,3.22040252642104,3.3009137393004
2802,POL_2023_1,1,5,85,3,5,85,-0.0469887453620759,3.22040252642104,3.17341378105897
2809,POL_2023_1,1,10,96,2,10,96,-0.589498706218672,2.92807136551915,2.33857265930048
2809,POL_2023_1,1,10,27,3,10,27,0.242513642090066,2.92807136551915,3.17058500760922
2810,POL_2023_1,1,4,14,3,4,14,-0.114575808699933,3.19840055373281,3.08382474503288
2810,POL_2023_1,1,9,88,3,9,88,0.119459809168031,3.19840055373281,3.31786036290084
2813,POL_2023_1,1,10,109,1,10,109,-1.28906985364516,2.47112739700391,1.18205754335875
2813,POL_2023_1,1,7,26,3,7,26,0.347311994773115,2.47112739700391,2.81843939177702
2817,POL_2023_1,1,4,45,2,4,45,-0.768558367975299,3.0502245280509,2.2816661600756
2817,POL_2023_1,1,7,112,4,7,112,0.58057174319984,3.0502245280509,3.63079627125074
2820,POL_2023_1,1,8,25,3,8,25,-0.140751087644692,3.08651400528025,2.94576291763556
2827,POL_2023_1,1,1,37,6,1,37,1.44395101889752,3.65047596966443,5.09442698856195
2827,POL_2023_1,1,2,73,3,2,73,-0.850631286490282,3.65047596966443,2.79984468317415
2831,POL_2023_1,1,7,42,3,7,42,-0.670099000332439,3.40466860572082,2.73456960538838
2831,POL_2023_1,1,10,86,4,10,86,0.943468054112057,3.40466860572082,4.34813665983288
2836,POL_2023_1,1,4,17,3,4,17,-0.0518930936854725,3.15478061860366,3.10288752491818
2847,POL_2023_1,1,3,8,4,3,8,0.69021149638271,3.12813771113888,3.81834920752159
2847,POL_2023_1,1,10,93,2,10,93,-0.776783845348444,3.12813771113888,2.35135386579044
2848,POL_2023_1,1,9,75,4,9,75,0.466852575895104,3.83009123927223,4.29694381516733
2848,POL_2023_1,1,5,29,4,5,29,0.360260101039572,3.83009123927223,4.1903513403118
2849,POL_2023_1,1,4,51,3,4,51,0.092698675222652,3.18041322295654,3.2731118981792
2849,POL_2023_1,1,10,115,3,10,115,-0.11122755627378,3.18041322295654,3.06918566668276
2850,POL_2023_1,1,4,112,3,4,112,0.042687831789908,3.22744396806167,3.27013179985158
2856,POL_2023_1,1,2,57,2,2,57,-1.86480539220871,3.71416552117566,1.84936012896695
2856,POL_2023_1,1,9,100,6,9,100,2.54102546942492,3.71416552117566,6.25519099060058
286,POL_2023_1,1,5,84,6,5,84,2.28645155324745,3.8868952077647,6.17334676101216
286,POL_2023_1,1,2,27,3,2,27,-1.38540102523979,3.8868952077647,2.50149418252492
2862,POL_2023_1,1,1,65,2,1,65,-2.11743751547168,3.50549848285018,1.38806096737851
2862,POL_2023_1,1,8,17,6,8,17,2.5220499425006,3.50549848285018,6.02754842535079
2865,POL_2023_1,1,8,98,4,8,98,0.321106400624874,3.4413436065054,3.76245000713027
2872,POL_2023_1,1,8,101,4,8,101,0.70646266281446,3.03268126757403,3.73914393038849
2872,POL_2023_1,1,5,10,2,5,10,-0.917284153091355,3.03268126757403,2.11539711448268
29,POL_2023_1,1,8,118,4,8,118,0.23079201064458,3.31463245355374,3.54542446419832
29,POL_2023_1,1,6,90,3,6,90,-0.0746168745927012,3.31463245355374,3.24001557896104
290,POL_2023_1,1,9,72,2,9,72,-0.266569996134391,2.55028161199941,2.28371161586502
290,POL_2023_1,1,8,22,2,8,22,-0.572158220347183,2.55028161199941,1.97812339165223
2902,POL_2023_1,1,5,101,5,5,101,1.07275308432259,4.13189335608638,5.20464644040897
2902,POL_2023_1,1,2,17,5,2,17,0.147194821535892,4.13189335608638,4.27908817762228
2908,POL_2023_1,1,7,117,3,7,117,-0.126818133759291,2.72511618063936,2.59829804688007
2908,POL_2023_1,1,4,58,2,4,58,-0.484339850543426,2.72511618063936,2.24077633009594
2936,POL_2023_1,1,1,110,3,1,110,-0.0567125909665518,3.1889253163474,3.13221272538085
2936,POL_2023_1,1,6,19,3,6,19,0.0492633212551845,3.1889253163474,3.23818863760259
2971,POL_2023_1,1,1,12,5,1,12,0.0773341216169046,3.19744348045604,3.27477760207295
2971,POL_2023_1,1,3,95,3,3,95,-0.0736958781492638,3.19744348045604,3.12374760230678
2974,POL_2023_1,1,11,113,1,11,113,-1.09003616292771,2.66296591320547,1.57292975027775
2974,POL_2023_1,1,9,13,2,9,13,-0.16404740333452,2.66296591320547,2.49891850987095
2974,POL_2023_1,1,2,111,3,2,111,0.562028818236335,2.66296591320547,3.2249947314418
2975,POL_2023_1,1,7,55,2,7,55,-0.784362365295319,2.50274957251745,1.71838720722213
2975,POL_2023_1,1,1,64,3,1,64,-0.116235064723337,2.50274957251745,2.38651450779411
2979,POL_2023_1,1,2,45,3,2,45,0.0520428984061017,2.77914964064799,2.83119253905409
2979,POL_2023_1,1,4,68,2,4,68,-0.592869213547254,2.77914964064799,2.18628042710073
2980,POL_2023_1,1,5,80,3,5,80,0.217136176208533,2.95746664854422,3.17460282475276
2980,POL_2023_1,1,10,1,2,10,1,-0.525859405535145,2.95746664854422,2.43160724300908
2990,POL_2023_1,1,3,50,4,3,50,-0.333891010457578,4.56927092409185,4.23537991363427
2990,POL_2023_1,1,1,96,7,1,96,2.1231434621797,4.56927092409185,6.69241438627155
2992,POL_2023_1,1,2,109,5,2,109,0.893504001824459,4.27970125515062,5.17320525697508
2992,POL_2023_1,1,2,59,6,2,59,1.56256247377499,4.27970125515062,5.84226372892561
2992,POL_2023_1,1,6,6,3,6,6,-1.04372710980498,4.27970125515062,3.23597414534564
2997,POL_2023_1,1,2,36,2,2,36,-1.22392883615922,2.92822418867016,1.70429535251094
2997,POL_2023_1,1,8,89,4,8,89,0.877142691501917,2.92822418867016,3.80536688017208
301,POL_2023_1,1,1,113,1,1,113,-1.25213379860157,2.50193738777941,1.24980358917784
301,POL_2023_1,1,2,56,3,2,56,0.350479203110184,2.50193738777941,2.85241659088959
3010,POL_2023_1,1,6,18,2,6,18,-1.05730045203802,3.29538955565666,2.23808910361864
3010,POL_2023_1,1,11,117,4,11,117,1.18842842049427,3.29538955565666,4.48381797615093
3013,POL_2023_1,1,11,105,2,11,105,0.0791015945917082,2.64341653608424,2.72251813067595
3013,POL_2023_1,1,5,22,2,5,22,-0.484441902291289,2.64341653608424,2.15897463379295
3013,POL_2023_1,1,10,82,2,10,82,-0.312160531022446,2.64341653608424,2.33125600506179
3026,POL_2023_1,1,11,78,2,11,78,-0.0769619669544341,2.79909797034016,2.72213600338572
3026,POL_2023_1,1,8,18,3,8,18,0.219055763996513,2.79909797034016,3.01815373433667
3026,POL_2023_1,1,10,62,2,10,62,-0.656954732138874,2.79909797034016,2.14214323820128
3042,POL_2023_1,1,1,102,3,1,102,-1.11465981715142,3.96932197779654,2.85466216064512
3042,POL_2023_1,1,2,6,7,2,6,2.12299964921273,3.96932197779654,6.09232162700928
3062,POL_2023_1,1,3,53,5,3,53,1.14890771749224,4.07731556456156,5.22622328205381
308,POL_2023_1,1,9,116,2,9,116,-0.597375830687239,2.62418044783139,2.02680461714415
308,POL_2023_1,1,9,15,2,9,15,-0.145163311981003,2.62418044783139,2.47901713585039
3148,POL_2023_1,1,3,109,2,3,109,-0.470420785374638,2.75665858726637,2.28623780189174
3148,POL_2023_1,1,11,73,2,11,73,-0.099680599793083,2.75665858726637,2.65697798747329
3160,POL_2023_1,1,1,38,7,1,38,0.844307143722944,5.27837372778879,6.12268087151174
3160,POL_2023_1,1,10,111,7,10,111,1.86793605823416,5.27837372778879,7.14630978602295
317,POL_2023_1,1,3,61,2,3,61,-1.16810534783719,3.34967901747788,2.18157366964068
317,POL_2023_1,1,7,57,5,7,57,1.36989820555206,3.34967901747788,4.71957722302994
3170,POL_2023_1,1,8,61,5,8,61,0.898842334324233,3.88519872669852,4.78404106102275
3172,POL_2023_1,1,8,99,3,8,99,-0.248547012843616,3.00369801523246,2.75515100238885
3173,POL_2023_1,1,3,21,3,3,21,-0.133131761194362,3.09236767797073,2.95923591677637
3190,POL_2023_1,1,4,34,3,4,34,0.0242305879880931,3.21326388735658,3.23749447534468
32,POL_2023_1,1,9,107,2,9,107,-2.91956621013301,5.09057802595439,2.17101181582138
32,POL_2023_1,1,6,13,7,6,13,2.14681922911221,5.09057802595439,7.2373972550666
32,POL_2023_1,1,1,28,8,1,28,1.70241420807545,5.09057802595439,6.79299223402984
32,POL_2023_1,1,1,93,7,1,93,1.53813511974948,5.09057802595439,6.62871314570387
321,POL_2023_1,1,6,45,3,6,45,0.475952102296402,2.76035876193949,3.2363108642359
321,POL_2023_1,1,7,92,2,7,92,-1.04123722248853,2.76035876193949,1.71912153945096
323,POL_2023_1,1,9,24,2,9,24,-0.425165527978634,2.79590143179563,2.37073590381699
323,POL_2023_1,1,7,98,3,7,98,-0.0938561232992159,2.79590143179563,2.70204530849641
324,POL_2023_1,1,1,117,1,1,117,-1.00744211997681,2.42066438456711,1.4132222645903
327,POL_2023_1,1,2,11,3,2,11,-0.484785190831039,2.65427585580509,2.16949066497405
327,POL_2023_1,1,1,77,3,1,77,-0.218580812146534,2.65427585580509,2.43569504365855
33,POL_2023_1,1,4,101,2,4,101,-0.576711700584139,2.7515801038754,2.17486840329126
330,POL_2023_1,1,5,74,3,5,74,-0.00783793348788109,3.18862671901742,3.18078878552954
333,POL_2023_1,1,2,58,8,2,58,2.63042173712164,5.21551304353747,7.84593478065911
334,POL_2023_1,1,5,8,4,5,8,0.786415103986183,3.32334509079229,4.10976019477847
334,POL_2023_1,1,8,73,2,8,73,-1.51060420196847,3.32334509079229,1.81274088882382
334,POL_2023_1,1,5,35,4,5,35,0.891704879620959,3.32334509079229,4.21504997041325
338,POL_2023_1,1,4,46,3,4,46,-0.260606240518633,3.54252489961078,3.28191865909215
338,POL_2023_1,1,6,114,4,6,114,0.71341342859801,3.54252489961078,4.25593832820879
34,POL_2023_1,1,4,72,5,4,72,1.11596910462728,4.05200993422184,5.16797903884913
345,POL_2023_1,1,6,49,3,6,49,0.0577184431579512,3.17788187223725,3.2356003153952
345,POL_2023_1,1,3,89,3,3,89,-0.0795422107718364,3.17788187223725,3.09833966146541
353,POL_2023_1,1,7,10,2,7,10,-0.610276804910413,2.51186697088671,1.9015901659763
353,POL_2023_1,1,6,63,2,6,63,-0.278453129567152,2.51186697088671,2.23341384131956
366,POL_2023_1,1,10,23,4,10,23,0.585824548561557,3.64471767156897,4.23054222013053
37,POL_2023_1,1,4,10,2,4,10,-0.153174258978444,2.21532113699543,2.06214687801699
37,POL_2023_1,1,3,85,1,3,85,-1.12154915948392,2.21532113699543,1.09377197751152
378,POL_2023_1,1,7,76,7,7,76,1.00712103494712,5.72544037704014,6.73256141198726
378,POL_2023_1,1,10,50,8,10,50,2.28703832901954,5.72544037704014,8.01247870605969
40,POL_2023_1,1,7,62,4,7,62,-0.156068222596051,3.8799291264675,3.72386090387144
40,POL_2023_1,1,4,3,4,4,3,0.152359296128217,3.8799291264675,4.03228842259571
40,POL_2023_1,1,8,44,5,8,44,0.895692181621445,3.8799291264675,4.77562130808894
405,POL_2023_1,1,6,57,2,6,57,-0.420141577168952,2.65433582102594,2.23419424385699
405,POL_2023_1,1,3,114,2,3,114,-0.283146373170982,2.65433582102594,2.37118944785496
410,POL_2023_1,1,8,97,3,8,97,0.0336099244040438,2.73561902622992,2.76922895063397
410,POL_2023_1,1,5,6,2,5,6,-0.631097071021883,2.73561902622992,2.10452195520804
424,POL_2023_1,1,7,74,3,7,74,-0.495512356344909,3.22778758046496,2.73227522412006
424,POL_2023_1,1,8,54,4,8,54,0.538647444961682,3.22778758046496,3.76643502542665
428,POL_2023_1,1,2,3,2,2,3,-1.05184293955627,2.10199502232594,1.05015208276966
428,POL_2023_1,1,7,81,2,7,81,-0.370389352167744,2.10199502232594,1.73160567015819
43,POL_2023_1,1,2,104,2,2,104,-0.372167720829303,2.42794920917267,2.05578148834336
43,POL_2023_1,1,3,6,2,3,6,-0.625792239871086,2.42794920917267,1.80215696930158
435,POL_2023_1,1,6,17,2,6,17,-0.0938041092960811,2.33177499141255,2.23797088211647
435,POL_2023_1,1,3,110,1,3,110,-1.02933927042461,2.33177499141255,1.30243572098794
440,POL_2023_1,1,3,9,3,3,9,-0.207978368558604,3.03486554253147,2.82688717397287
445,POL_2023_1,1,5,105,1,5,105,-1.74471453632932,2.96700464667996,1.22229011035064
445,POL_2023_1,1,10,4,4,10,4,1.44840626856986,2.96700464667996,4.41541091524982
447,POL_2023_1,1,7,34,1,7,34,-1.13510686983583,1.90549995826954,0.770393088433709
447,POL_2023_1,1,2,116,1,2,116,-0.542889643444409,1.90549995826954,1.36261031482513
45,POL_2023_1,1,3,58,3,3,58,0.0030777719611601,3.19701288901563,3.20009066097679
457,POL_2023_1,1,10,44,2,10,44,-0.523274200032703,2.51907883300008,1.99580463296737
457,POL_2023_1,1,3,64,2,3,64,-0.356068545467607,2.51907883300008,2.16301028753247
46,POL_2023_1,1,6,83,1,6,83,-1.10744061079146,2.34383890155542,1.23639829076396
462,POL_2023_1,1,4,65,5,4,65,1.74689088513968,3.45501529190944,5.20190617704912
462,POL_2023_1,1,10,54,2,10,54,-1.40798898419769,3.45501529190944,2.04702630771175
465,POL_2023_1,1,1,8,5,1,8,-0.172194671125578,3.34306967649321,3.17087500536763
465,POL_2023_1,1,11,91,4,11,91,1.47615196875873,3.34306967649321,4.81922164525194
465,POL_2023_1,1,5,107,2,5,107,-1.11076736824148,3.34306967649321,2.23230230825173
468,POL_2023_1,1,10,26,4,10,26,0.588474014507636,3.59749026429093,4.18596427879856
468,POL_2023_1,1,1,87,4,1,87,-0.0641221605228726,3.59749026429093,3.53336810376806
472,POL_2023_1,1,3,37,3,3,37,0.121879167711926,3.05634511071385,3.17822427842577
472,POL_2023_1,1,11,81,2,11,81,-0.301899047532362,3.05634511071385,2.75444606318148
473,POL_2023_1,1,10,30,2,10,30,-0.605144552870226,2.72973609810607,2.12459154523584
483,POL_2023_1,1,4,7,2,4,7,-1.11521914535968,3.1635674961462,2.04834835078653
483,POL_2023_1,1,6,87,4,6,87,1.07476333080064,3.1635674961462,4.23833082694684
488,POL_2023_1,1,4,99,5,4,99,1.36885014278566,3.7941131461845,5.16296328897016
488,POL_2023_1,1,3,40,3,3,40,-0.588567695484733,3.7941131461845,3.20554545069977
489,POL_2023_1,1,5,116,1,5,116,-1.40436762379392,2.6886701989374,1.28430257514347
489,POL_2023_1,1,9,19,3,9,19,0.745770391163931,2.6886701989374,3.43444059010133
49,POL_2023_1,1,9,16,7,9,16,2.41694976715329,5.05150969640021,7.46845946355349
491,POL_2023_1,1,8,42,7,8,42,2.46136786130401,4.32378807332759,6.7851559346316
491,POL_2023_1,1,10,97,3,10,97,-0.991643691539674,4.32378807332759,3.33214438178792
50,POL_2023_1,1,10,118,4,10,118,0.802297259676255,3.20590916715485,4.0082064268311
50,POL_2023_1,1,10,8,2,10,8,-0.815475833389762,3.20590916715485,2.39043333376508
50,POL_2023_1,1,6,60,3,6,60,0.0278360240953521,3.20590916715485,3.2337451912502
508,POL_2023_1,1,4,37,2,4,37,-0.387956819788864,2.64456305090072,2.25660623111185
508,POL_2023_1,1,9,89,2,9,89,-0.328051678802643,2.64456305090072,2.31651137209807
51,POL_2023_1,1,6,36,1,6,36,-0.773920506259026,2.01161166358243,1.23769115732341
51,POL_2023_1,1,10,105,1,10,105,-0.765957638309595,2.01161166358243,1.24565402527284
515,POL_2023_1,1,9,23,3,9,23,-0.144721357061182,3.52883505165756,3.38411369459637
515,POL_2023_1,1,10,113,4,10,113,0.579709403872085,3.52883505165756,4.10854445552964
52,POL_2023_1,1,9,7,2,9,7,-0.365021926609318,2.91421424966862,2.54919232305931
522,POL_2023_1,1,8,113,7,8,113,1.51523842147563,5.0947479442439,6.60998636571953
522,POL_2023_1,1,4,8,6,4,8,0.957991623527393,5.0947479442439,6.05273956777129
526,POL_2023_1,1,2,97,6,2,97,1.54566426744574,4.38213030066323,5.92779456810897
533,POL_2023_1,1,1,36,6,1,36,0.423615085442447,4.64118452012143,5.06479960556388
533,POL_2023_1,1,2,106,6,2,106,1.45924238885945,4.64118452012143,6.10042690898089
543,POL_2023_1,1,5,102,2,5,102,-0.101897187338261,2.31063679598363,2.20873960864537
543,POL_2023_1,1,4,38,1,4,38,-1.04876033949317,2.31063679598363,1.26187645649046
546,POL_2023_1,1,4,96,3,4,96,-0.36233160242052,3.51116114026696,3.14882953784644
546,POL_2023_1,1,5,18,4,5,18,0.631467058283917,3.51116114026696,4.14262819855087
546,POL_2023_1,1,11,109,3,11,109,0.142847666063638,3.51116114026696,3.65400880633059
548,POL_2023_1,1,5,46,3,5,46,-0.162581213515784,3.39870914577835,3.23612793226256
548,POL_2023_1,1,2,63,4,2,63,0.428193244795101,3.39870914577835,3.82690239057345
549,POL_2023_1,1,8,104,7,8,104,3.04742049105557,3.66438598634427,6.71180647739983
549,POL_2023_1,1,11,74,1,11,74,-1.99323996006253,3.66438598634427,1.67114602628174
549,POL_2023_1,1,1,10,5,1,10,-0.442755078704024,3.66438598634427,3.22163090764024
55,POL_2023_1,1,1,17,6,1,17,0.860589066960858,3.55942607041325,4.42001513737411
55,POL_2023_1,1,5,86,3,5,86,-0.385782777710979,3.55942607041325,3.17364329270227
