Genotype,Envir,Management,Row,Position,Harvest_date,R,P,Harvest_date_spats_residuals,Harvest_date_spats_geno_pred_values,Harvest_date_spats_adj_pheno
12_J028,POL_2020_3,3,12,81,275,12,81,-0.147904829910601,275.001869364914,274.853964535004
12_J028,POL_2020_3,3,13,55,275,13,55,0.138578518612917,275.001869364914,275.140447883527
12_J028,POL_2020_3,3,12,47,275,12,47,0.0895375246063281,275.001869364914,275.091406889521
12_K024,POL_2020_3,3,15,60,308,15,60,0.325320427836516,307.615123358801,307.940443786637
12_K044,POL_2020_3,3,12,18,284,12,18,0.193520183504688,284.081081976386,284.274602159891
12_K044,POL_2020_3,3,15,78,284,15,78,-0.0450729495844939,284.081081976386,284.036009026802
12_L001,POL_2020_3,3,13,26,272,13,26,0.216111453935355,271.929787509139,272.145898963074
12_L001,POL_2020_3,3,12,95,272,12,95,-0.229338806012379,271.929787509139,271.700448703127
12_L001,POL_2020_3,3,14,111,272,14,111,0.0703499287601517,271.929787509139,272.000137437899
12_N046,POL_2020_3,3,13,15,272,13,15,0.0980272307053269,272.027782946301,272.125810177006
12_N046,POL_2020_3,3,12,63,272,12,63,-0.0401681563814122,272.027782946301,271.987614789919
12_N057,POL_2020_3,3,13,61,278,13,61,0.081500595493651,278.038118963063,278.119619558557
12_N057,POL_2020_3,3,14,45,278,14,45,0.0215299523785575,278.038118963063,278.059648915442
12_N063,POL_2020_3,3,13,49,223,13,49,0.0140462614883177,223.140446913677,223.154493175165
12_N063,POL_2020_3,3,12,75,223,12,75,-0.239933696238495,223.140446913677,222.900513217438
12_N063,POL_2020_3,3,14,44,223,14,44,-0.0836727167897493,223.140446913677,223.056774196887
12_O011,POL_2020_3,3,12,23,277,12,23,0.191550547958343,277.051532133302,277.24308268126
12_O011,POL_2020_3,3,13,86,277,13,86,-0.0959348236097526,277.051532133302,276.955597309692
12_O014,POL_2020_3,3,14,29,278,14,29,-0.0324103059633103,278.034758288537,278.002347982573
12_O014,POL_2020_3,3,11,25,278,11,25,0.272999389125232,278.034758288537,278.307757677662
12_O014,POL_2020_3,3,13,93,278,13,93,-0.137583792882594,278.034758288537,277.897174495654
12_O063,POL_2020_3,3,12,85,271,12,85,-0.216186789251765,271.03782876347,270.821641974219
12_O063,POL_2020_3,3,12,13,271,12,13,0.266605732265305,271.03782876347,271.304434495736
12_O072,POL_2020_3,3,13,111,242,13,111,-0.18769762593638,241.952682841361,241.764985215424
12_O072,POL_2020_3,3,13,75,242,13,75,0.0863886631562139,241.952682841361,242.039071504517
12_O072,POL_2020_3,3,15,21,242,15,21,-0.0668653468999025,241.952682841361,241.885817494461
12_P001,POL_2020_3,3,12,68,296,12,68,0.104277371717501,295.847444089433,295.951721461151
12_P001,POL_2020_3,3,14,9,296,14,9,0.13260150952874,295.847444089433,295.980045598962
12_P018,POL_2020_3,3,14,67,297,14,67,0.0320701128196106,297.048310772735,297.080380885555
12_P018,POL_2020_3,3,13,51,297,13,51,0.103810927705467,297.048310772735,297.152121700441
12_P018,POL_2020_3,3,13,36,297,13,36,0.110023112764964,297.048310772735,297.1583338855
1218,POL_2020_3,3,15,31,273,15,31,-0.121706194334195,273.009657957585,272.88795176325
1218,POL_2020_3,3,12,53,273,12,53,0.095273994641218,273.009657957585,273.104931952226
1218,POL_2020_3,3,13,65,273,13,65,0.0916706852463562,273.009657957585,273.101328642831
13_139,POL_2020_3,3,13,90,262,13,90,-0.181628100301737,262.105407126261,261.923779025959
13_139,POL_2020_3,3,11,24,262,11,24,0.21615759424094,262.105407126261,262.321564720502
13_139,POL_2020_3,3,14,43,262,14,43,-0.0512433445972533,262.105407126261,262.054163781664
13_38,POL_2020_3,3,14,117,296,14,117,0.078939484226737,295.904080164274,295.983019648501
13_38,POL_2020_3,3,14,73,296,14,73,0.17992538761979,295.904080164274,296.084005551894
13_38,POL_2020_3,3,15,12,296,15,12,-0.0215603347047022,295.904080164274,295.882519829569
131,POL_2020_3,3,11,62,297,11,62,0.00671531376008261,296.848796403689,296.855511717449
131,POL_2020_3,3,13,1,297,13,1,0.305037199658216,296.848796403689,297.153833603347
131,POL_2020_3,3,12,90,297,12,90,-0.0673478366996392,296.848796403689,296.781448566989
135,POL_2020_3,3,12,59,299,12,59,-0.000382061868492656,299.013468977251,299.013086915383
135,POL_2020_3,3,12,20,299,12,20,0.246804208555773,299.013468977251,299.260273185807
135,POL_2020_3,3,15,77,299,15,77,0.0142514124408422,299.013468977251,299.027720389692
143,POL_2020_3,3,15,61,244,15,61,-0.0472169819027499,243.991746641239,243.944529659337
143,POL_2020_3,3,15,25,244,15,25,-0.105632474682977,243.991746641239,243.886114166556
1481,POL_2020_3,3,12,66,296,12,66,0.235965891342175,295.725965295938,295.961931187281
163,POL_2020_3,3,13,10,285,13,10,0.0821840672759322,285.036524038375,285.118708105651
163,POL_2020_3,3,11,41,285,11,41,0.0734439175560055,285.036524038375,285.109967955931
1889,POL_2020_3,3,15,48,233,15,48,-0.189356616218049,233.096498402962,232.907141786744
1889,POL_2020_3,3,14,91,233,14,91,-0.0453775164034767,233.096498402962,233.051120886558
1900,POL_2020_3,3,12,61,230,12,61,-0.132165176577701,230.131609437304,229.999444260727
1900,POL_2020_3,3,14,15,230,14,15,-0.138578597418103,230.131609437304,229.993030839886
1900,POL_2020_3,3,13,54,230,13,54,0.0137266270609473,230.131609437304,230.145336064365
1910,POL_2020_3,3,15,62,278,15,62,-0.0499459765829329,277.998545137499,277.948599160916
1910,POL_2020_3,3,13,30,278,13,30,0.152679102146863,277.998545137499,278.151224239646
1962,POL_2020_3,3,15,52,277,15,52,-0.0648297923537484,276.980755926301,276.915926133948
1962,POL_2020_3,3,15,2,277,15,2,-0.0999520495608976,276.980755926301,276.88080387674
1962,POL_2020_3,3,15,106,277,15,106,0.259865638337544,276.980755926301,277.240621564639
1997,POL_2020_3,3,14,60,249,14,60,-0.0472149286656247,249.126390926799,249.079175998133
1997,POL_2020_3,3,15,32,249,15,32,-0.234960486658537,249.126390926799,248.891430440141
1997,POL_2020_3,3,11,26,249,11,26,0.167916055511967,249.126390926799,249.294306982311
2,POL_2020_3,3,15,116,278,15,116,0.170676732941956,278.141055800383,278.311732533325
2,POL_2020_3,3,14,65,278,14,65,-0.0595532114925277,278.141055800383,278.081502588891
2,POL_2020_3,3,13,19,278,13,19,-0.00731933819059805,278.141055800383,278.133736462193
200,POL_2020_3,3,12,22,286,12,22,0.160635597282067,286.087652885723,286.248288483005
200,POL_2020_3,3,13,99,286,13,99,-0.234749445062107,286.087652885723,285.852903440661
200,POL_2020_3,3,15,118,286,15,118,0.237641730185885,286.087652885723,286.325294615909
2010,POL_2020_3,3,15,98,223,15,98,0.114892096024448,223.027596460014,223.142488556039
2010,POL_2020_3,3,13,114,223,13,114,-0.282960096089937,223.027596460014,222.744636363924
2010,POL_2020_3,3,15,17,223,15,17,-0.142340293953509,223.027596460014,222.885256166061
2013,POL_2020_3,3,13,13,237,13,13,0.0685455546333742,237.053998175016,237.12254372965
2013,POL_2020_3,3,15,70,237,15,70,-0.066704171925835,237.053998175016,236.98729400309
2013,POL_2020_3,3,11,63,237,11,63,-0.206832403501579,237.053998175016,236.847165771515
202,POL_2020_3,3,15,45,270,15,45,0.0335628691998409,269.868869917059,269.902432786259
202,POL_2020_3,3,13,96,270,13,96,0.00807060933061621,269.868869917059,269.87694052639
203,POL_2020_3,3,12,86,256,12,86,-0.234307133599373,256.048170572693,255.813863439094
203,POL_2020_3,3,13,58,256,13,58,0.0838701702627418,256.048170572693,256.132040742956
203,POL_2020_3,3,12,40,256,12,40,0.0881991519548251,256.048170572693,256.136369724648
204,POL_2020_3,3,14,64,219,14,64,-0.140437486716877,219.233376177869,219.092938691152
204,POL_2020_3,3,14,33,219,14,33,-0.198486770574931,219.233376177869,219.034889407294
2050,POL_2020_3,3,14,3,241,14,3,-0.0153511853713724,240.962609683918,240.947258498547
2050,POL_2020_3,3,13,109,241,13,109,-0.184524262592333,240.962609683918,240.778085421326
2050,POL_2020_3,3,13,82,241,13,82,0.0242601128044839,240.962609683918,240.986869796723
238,POL_2020_3,3,13,63,212,13,63,-0.220136736067758,212.332235685971,212.112098949903
238,POL_2020_3,3,12,36,212,12,36,-0.170653953369396,212.332235685971,212.161581732602
241,POL_2020_3,3,12,51,234,12,51,-0.059876405438871,234.125447725962,234.065571320523
241,POL_2020_3,3,12,2,234,12,2,0.239665977957287,234.125447725962,234.365113703919
241,POL_2020_3,3,12,104,234,12,104,-0.406790500707388,234.125447725962,233.718657225255
2410,POL_2020_3,3,11,9,273,11,9,0.219040717086386,273.310131880515,273.529172597602
2410,POL_2020_3,3,13,33,273,13,33,-0.151543980109182,273.310131880515,273.158587900406
2422,POL_2020_3,3,14,42,291,14,42,-0.130088833367722,291.182755604375,291.052666771007
2422,POL_2020_3,3,11,5,291,11,5,0.402090987734937,291.182755604375,291.58484659211
2422,POL_2020_3,3,15,89,291,15,89,-0.0701813550526254,291.182755604375,291.112574249322
2653,POL_2020_3,3,14,98,262,14,98,-0.0416363819021512,262.037516951192,261.99588056929
2653,POL_2020_3,3,13,40,262,13,40,0.123315948172376,262.037516951192,262.160832899364
2653,POL_2020_3,3,15,56,262,15,56,-0.0989036544985993,262.037516951192,261.938613296693
2671,POL_2020_3,3,14,89,284,14,89,0.120112824621629,283.934328549644,284.054441374266
2671,POL_2020_3,3,15,26,284,15,26,-0.0477007695891984,283.934328549644,283.886627780055
2671,POL_2020_3,3,14,107,284,14,107,0.0749322341397942,283.934328549644,284.009260783784
2720,POL_2020_3,3,13,103,258,13,103,-0.228897893282465,258.052193839366,257.823295946083
2720,POL_2020_3,3,12,5,258,12,5,0.296713800511952,258.052193839366,258.348907639878
2720,POL_2020_3,3,15,59,258,15,59,-0.11499221726865,258.052193839366,257.937201622097
2785,POL_2020_3,3,15,39,308,15,39,-0.0627967309585529,307.955728119851,307.892931388893
2785,POL_2020_3,3,11,27,308,11,27,0.324363065994191,307.955728119851,308.280091185845
2785,POL_2020_3,3,14,102,308,14,102,0.0663139528337524,307.955728119851,308.022042072685
2809,POL_2020_3,3,14,12,274,14,12,0.0794542385708041,273.90711345648,273.986567695051
2809,POL_2020_3,3,12,77,274,12,77,-0.0229050827275046,273.90711345648,273.884208373753
2809,POL_2020_3,3,15,55,274,15,55,0.0154342749546572,273.90711345648,273.922547731435
2820,POL_2020_3,3,13,6,285,13,6,0.12192411354647,284.986272003925,285.108196117471
2820,POL_2020_3,3,15,57,285,15,57,-0.0557195512574253,284.986272003925,284.930552452667
2820,POL_2020_3,3,14,75,285,14,75,0.0890457467440911,284.986272003925,285.075317750669
2847,POL_2020_3,3,14,46,283,14,46,0.107899891594968,282.95263776612,283.060537657715
2847,POL_2020_3,3,11,60,283,11,60,-0.0768046028788945,282.95263776612,282.875833163241
2847,POL_2020_3,3,15,82,283,15,82,0.108870973815158,282.95263776612,283.061508739935
2848,POL_2020_3,3,14,106,230,14,106,-0.135785304329772,230.148217584502,230.012432280172
2848,POL_2020_3,3,14,6,230,14,6,-0.176666331011688,230.148217584502,229.97155125349
2848,POL_2020_3,3,11,33,230,11,33,0.0555593091288813,230.148217584502,230.203776893631
2862,POL_2020_3,3,12,97,286,12,97,-0.161117030374555,285.883686418731,285.722569388357
2862,POL_2020_3,3,11,56,286,11,56,0.0469557569083463,285.883686418731,285.93064217564
2862,POL_2020_3,3,13,44,286,13,44,0.276156218970698,285.883686418731,286.159842637702
2908,POL_2020_3,3,14,10,194,14,10,-0.248770089267879,194.233021660665,193.984251571397
2908,POL_2020_3,3,13,72,194,13,72,-0.193988613143091,194.233021660665,194.039033047521
2908,POL_2020_3,3,11,37,194,11,37,-0.0840590186787438,194.233021660665,194.148962641986
2992,POL_2020_3,3,12,69,248,12,69,-0.193576701460216,248.138697928444,247.945121226983
2992,POL_2020_3,3,12,28,248,12,28,0.0739523501349311,248.138697928444,248.212650278579
2992,POL_2020_3,3,11,38,248,11,38,-0.00205814556582595,248.138697928444,248.136639782878
301,POL_2020_3,3,15,69,249,15,69,-0.107694093982985,249.090353416587,248.982659322604
301,POL_2020_3,3,12,52,249,12,52,-0.0314535158231593,249.090353416587,249.058899900764
301,POL_2020_3,3,13,9,249,13,9,0.0246174053293657,249.090353416587,249.114970821916
3010,POL_2020_3,3,13,34,255,13,34,0.10704948715437,255.01861014634,255.125659633494
3010,POL_2020_3,3,14,114,255,14,114,-0.026048475142801,255.01861014634,254.992561671197
3010,POL_2020_3,3,13,104,255,13,104,-0.150976620652642,255.01861014634,254.867633525687
3042,POL_2020_3,3,15,94,277,15,94,-0.0275637192335694,277.185658471703,277.15809475247
3042,POL_2020_3,3,12,12,277,12,12,0.124187487779579,277.185658471703,277.309845959483
3148,POL_2020_3,3,13,89,240,13,89,-0.333980026704467,240.266073142267,239.932093115562
3148,POL_2020_3,3,11,17,240,11,17,0.153129779241738,240.266073142267,240.419202921508
3160,POL_2020_3,3,14,81,293,14,81,0.214374984715221,292.853165417128,293.067540401843
317,POL_2020_3,3,11,49,274,11,49,0.0672450179250745,273.930987831045,273.99823284897
317,POL_2020_3,3,11,55,274,11,55,-0.00232081412912066,273.930987831045,273.928667016916
317,POL_2020_3,3,14,20,274,14,20,0.0711317455021572,273.930987831045,274.002119576547
317,POL_2020_3,3,13,97,274,13,97,-0.0638930874872017,273.930987831045,273.867094743558
3172,POL_2020_3,3,12,71,215,12,71,-0.383298522024973,215.314160582301,214.930862060276
3172,POL_2020_3,3,11,12,215,11,12,0.172914620401826,215.314160582301,215.487075202703
3172,POL_2020_3,3,13,32,215,13,32,-0.157995737715311,215.314160582301,215.156164844586
32,POL_2020_3,3,15,117,226,15,117,0.0575040445285993,226.26028709175,226.317791136278
32,POL_2020_3,3,13,91,226,13,91,-0.343616625469622,226.26028709175,225.91667046628
330,POL_2020_3,3,15,38,268,15,38,-0.0718483361195581,267.966955988511,267.895107652392
330,POL_2020_3,3,14,49,268,14,49,0.0991877295149379,267.966955988511,268.066143718026
334,POL_2020_3,3,13,59,272,13,59,0.124374750947538,272.00382805661,272.128202807558
334,POL_2020_3,3,14,92,272,14,92,0.0447634432608766,272.00382805661,272.048591499871
334,POL_2020_3,3,15,36,272,15,36,-0.111459156019635,272.00382805661,271.892368900591
366,POL_2020_3,3,13,68,200,13,68,-0.0701412512497086,200.154304850637,200.084163599388
366,POL_2020_3,3,14,17,200,14,17,-0.155335445609524,200.154304850637,199.998969405028
366,POL_2020_3,3,11,58,200,11,58,-0.256838838953655,200.154304850637,199.897466011684
378,POL_2020_3,3,15,107,285,15,107,0.203458604011473,285.044005333105,285.247463937116
378,POL_2020_3,3,12,74,285,12,74,-0.135054124083467,285.044005333105,284.908951209022
378,POL_2020_3,3,13,17,285,13,17,0.0872797315612957,285.044005333105,285.131285064666
40,POL_2020_3,3,11,29,236,11,29,6.47465553493487,229.758652216476,236.233307751411
40,POL_2020_3,3,14,50,227,14,50,-2.68168138980985,229.758652216476,227.076970826667
40,POL_2020_3,3,14,56,226,14,56,-3.67046389119599,229.758652216476,226.08818832528
40,POL_2020_3,3,13,3,236,13,3,6.32749004886188,229.758652216476,236.086142265338
40,POL_2020_3,3,12,16,227,12,16,-2.46453610354973,229.758652216476,227.294116112927
40,POL_2020_3,3,12,64,226,12,64,-3.76711927950555,229.758652216476,225.991532936971
40,POL_2020_3,3,15,72,236,15,72,6.21962202019091,229.758652216476,235.978274236667
40,POL_2020_3,3,12,94,227,12,94,-3.00221882445555,229.758652216476,226.756433392021
40,POL_2020_3,3,14,41,226,14,41,-3.6955682716218,229.758652216476,226.063083944855
428,POL_2020_3,3,12,78,219,12,78,-0.287468179548455,219.165853307112,218.878385127564
428,POL_2020_3,3,11,22,219,11,22,0.181641483362171,219.165853307112,219.347494790474
428,POL_2020_3,3,15,1,219,15,1,-0.233605038151865,219.165853307112,218.93224826896
447,POL_2020_3,3,15,34,285,15,34,-0.031360640492835,284.891390659648,284.860030019155
447,POL_2020_3,3,12,49,285,12,49,0.185897856263011,284.891390659648,285.077288515911
46,POL_2020_3,3,13,113,272,13,113,-0.11465908167321,271.864702703447,271.750043621774
46,POL_2020_3,3,12,46,272,12,46,0.231968635934948,271.864702703447,272.096671339382
46,POL_2020_3,3,12,87,272,12,87,-0.0606761310258435,271.864702703447,271.804026572421
462,POL_2020_3,3,13,41,285,13,41,0.0153952351839735,285.157977892062,285.173373127246
462,POL_2020_3,3,11,20,285,11,20,0.216637220717757,285.157977892062,285.37461511278
462,POL_2020_3,3,15,85,285,15,85,-0.0754916686044567,285.157977892062,285.082486223458
483,POL_2020_3,3,15,100,198,15,100,-0.0848974782321363,198.281381739618,198.196484261386
483,POL_2020_3,3,14,108,198,14,108,-0.272769649933963,198.281381739618,198.008612089684
483,POL_2020_3,3,13,24,198,13,24,-0.13872460846838,198.281381739618,198.142657131149
488,POL_2020_3,3,15,14,244,15,14,-0.187185370458565,244.070327211365,243.883141840906
488,POL_2020_3,3,11,40,244,11,40,0.0399639132051846,244.070327211365,244.11029112457
488,POL_2020_3,3,14,83,244,14,83,-0.00503741668677549,244.070327211365,244.065289794678
489,POL_2020_3,3,11,21,222,11,21,0.179404298507365,222.184086919789,222.363491218297
489,POL_2020_3,3,15,11,222,15,11,-0.301116544435757,222.184086919789,221.882970375353
489,POL_2020_3,3,14,101,222,14,101,-0.195035555362239,222.184086919789,221.989051364427
5,POL_2020_3,3,13,81,194,13,81,-0.21276144172279,194.207586982174,193.994825540452
5,POL_2020_3,3,15,33,194,15,33,-0.31424743704963,194.207586982174,193.893339545125
543,POL_2020_3,3,14,54,223,14,54,-0.112393920424921,223.187412927528,223.075019007103
543,POL_2020_3,3,14,13,223,14,13,-0.198200612727987,223.187412927528,222.9892123148
543,POL_2020_3,3,15,99,223,15,99,0.00138736088823066,223.187412927528,223.188800288416
548,POL_2020_3,3,14,27,308,14,27,0.136606081063974,307.881284701902,308.017890782966
548,POL_2020_3,3,14,77,308,14,77,0.190714717473668,307.881284701902,308.071999419376
55,POL_2020_3,3,15,92,283,15,92,0.177256129312752,282.958085413681,283.135341542994
55,POL_2020_3,3,14,113,283,14,113,0.0356565832615843,282.958085413681,282.993741996943
55,POL_2020_3,3,15,23,283,15,23,-0.0729055075288443,282.958085413681,282.885179906152
562,POL_2020_3,3,15,105,283,15,105,0.276849431379787,282.956234978368,283.233084409748
562,POL_2020_3,3,15,29,283,15,29,-0.0888215727991906,282.956234978368,282.867413405569
562,POL_2020_3,3,15,49,283,15,49,-0.0480345607261938,282.956234978368,282.908200417642
565,POL_2020_3,3,11,4,196,11,4,0.209894270269416,196.389279511074,196.599173781343
565,POL_2020_3,3,14,18,196,14,18,-0.389258226379241,196.389279511074,196.000021284695
565,POL_2020_3,3,14,88,196,14,88,-0.331248124533062,196.389279511074,196.058031386541
57,POL_2020_3,3,14,24,291,14,24,0.199043571015693,290.81322868923,291.012272260245
58,POL_2020_3,3,13,38,278,13,38,0.135466812934339,278.025309807546,278.160776620481
58,POL_2020_3,3,15,67,278,15,67,-0.0536802768386337,278.025309807546,277.971629530708
58,POL_2020_3,3,12,54,278,12,54,0.0211477428788385,278.025309807546,278.046457550425
582,POL_2020_3,3,14,69,269,14,69,-0.0216438669660874,269.10207261084,269.080428743874
582,POL_2020_3,3,13,37,269,13,37,0.0575143791430719,269.10207261084,269.159586989983
584,POL_2020_3,3,13,95,250,13,95,-0.117124499252611,249.961232631228,249.844108131976
584,POL_2020_3,3,14,5,250,14,5,0.00913950244847683,249.961232631228,249.970372133677
592,POL_2020_3,3,13,79,240,13,79,-0.0861983045201384,240.097678461036,240.011480156515
592,POL_2020_3,3,14,110,240,14,110,-0.0959175353939372,240.097678461036,240.001760925642
601,POL_2020_3,3,13,2,226,13,2,0.0732056202053855,226.030399245669,226.103604865874
601,POL_2020_3,3,15,64,226,15,64,-0.0607186524851215,226.030399245669,225.969680593184
601,POL_2020_3,3,13,116,226,13,116,-0.300327301107473,226.030399245669,225.730071944561
61,POL_2020_3,3,13,20,271,13,20,0.251537187841336,270.882216150845,271.133753338686
61,POL_2020_3,3,12,109,271,12,109,-0.257306046231804,270.882216150845,270.624910104613
61,POL_2020_3,3,12,70,271,12,70,0.0550182742767333,270.882216150845,270.937234425121
65,POL_2020_3,3,13,73,268,13,73,-2.20306796064301,270.262607871307,268.059539910664
65,POL_2020_3,3,15,93,271,15,93,0.877315716308885,270.262607871307,271.139923587616
65,POL_2020_3,3,15,6,271,15,6,0.617325834287669,270.262607871307,270.879933705594
